repeat,outer_seed,inner_seed,outer_fold,cat_id,age_group,call_count,role
1,130363,131365,2,068A,adult,8,test
1,130363,131365,2,075A,adult,5,test
1,130363,131365,2,094A,senior,5,test
1,130363,131365,2,096A,adult,1,test
1,130363,131365,2,097A,senior,15,test
1,130363,131365,2,097B,adult,14,test
1,130363,131365,2,109A,kitten,5,test
1,130363,131365,2,116A,senior,12,test
1,130363,131365,2,000A,adult,39,train
1,130363,131365,2,000B,adult,19,train
1,130363,131365,2,001A,senior,9,train
1,130363,131365,2,002A,adult,13,train
1,130363,131365,2,002B,adult,30,train
1,130363,131365,2,004A,adult,1,train
1,130363,131365,2,005A,adult,9,train
1,130363,131365,2,006A,adult,3,train
1,130363,131365,2,008A,senior,5,train
1,130363,131365,2,009A,adult,4,train
1,130363,131365,2,011A,senior,2,train
1,130363,131365,2,013B,adult,8,train
1,130363,131365,2,015A,senior,7,train
1,130363,131365,2,016A,senior,9,train
1,130363,131365,2,018A,adult,2,train
1,130363,131365,2,019B,adult,1,train
1,130363,131365,2,020A,adult,20,train
1,130363,131365,2,022A,adult,9,train
1,130363,131365,2,023A,adult,6,train
1,130363,131365,2,023B,adult,4,train
1,130363,131365,2,024A,senior,1,train
1,130363,131365,2,026A,adult,4,train
1,130363,131365,2,026B,adult,1,train
1,130363,131365,2,027A,adult,7,train
1,130363,131365,2,028A,senior,11,train
1,130363,131365,2,033A,adult,9,train
1,130363,131365,2,034A,adult,3,train
1,130363,131365,2,035A,adult,2,train
1,130363,131365,2,036A,adult,7,train
1,130363,131365,2,037A,adult,2,train
1,130363,131365,2,038A,adult,2,train
1,130363,131365,2,039A,senior,6,train
1,130363,131365,2,040A,kitten,10,train
1,130363,131365,2,041A,kitten,1,train
1,130363,131365,2,044A,kitten,5,train
1,130363,131365,2,045A,kitten,4,train
1,130363,131365,2,047A,kitten,22,train
1,130363,131365,2,048A,kitten,1,train
1,130363,131365,2,051A,senior,12,train
1,130363,131365,2,051B,senior,9,train
1,130363,131365,2,052A,adult,2,train
1,130363,131365,2,056A,senior,3,train
1,130363,131365,2,058A,senior,3,train
1,130363,131365,2,060A,senior,3,train
1,130363,131365,2,061A,senior,2,train
1,130363,131365,2,063A,adult,11,train
1,130363,131365,2,066A,adult,1,train
1,130363,131365,2,069A,adult,2,train
1,130363,131365,2,070A,adult,5,train
1,130363,131365,2,071A,adult,9,train
1,130363,131365,2,072A,adult,9,train
1,130363,131365,2,074A,adult,16,train
1,130363,131365,2,076A,adult,1,train
1,130363,131365,2,091A,senior,1,train
1,130363,131365,2,092A,adult,1,train
1,130363,131365,2,093A,senior,2,train
1,130363,131365,2,099A,adult,6,train
1,130363,131365,2,101A,senior,12,train
1,130363,131365,2,102A,adult,2,train
1,130363,131365,2,103A,senior,33,train
1,130363,131365,2,104A,senior,4,train
1,130363,131365,2,105A,adult,3,train
1,130363,131365,2,110A,kitten,1,train
1,130363,131365,2,111A,kitten,12,train
1,130363,131365,2,113A,senior,3,train
1,130363,131365,2,115A,kitten,1,train
1,130363,131365,2,014A,adult,3,validation
1,130363,131365,2,014B,kitten,10,validation
1,130363,131365,2,025B,adult,2,validation
1,130363,131365,2,026C,adult,1,validation
1,130363,131365,2,029A,adult,15,validation
1,130363,131365,2,043A,kitten,1,validation
1,130363,131365,2,054A,senior,2,validation
1,130363,131365,2,065A,adult,9,validation
1,130363,131365,2,073A,adult,1,validation
1,130363,131365,2,087A,adult,2,validation
1,130363,131365,2,088A,adult,1,validation
1,130363,131365,2,090A,senior,1,validation
1,130363,131365,2,095A,adult,7,validation
1,130363,131365,2,100A,adult,1,validation
1,130363,131365,2,106A,senior,13,validation
1,130363,131365,2,108A,senior,5,validation
1,130363,131365,2,117A,senior,7,validation
1,130363,131366,3,002B,adult,30,test
1,130363,131366,3,005A,adult,9,test
1,130363,131366,3,015A,senior,7,test
1,130363,131366,3,016A,senior,9,test
1,130363,131366,3,019B,adult,1,test
1,130363,131366,3,020A,adult,20,test
1,130363,131366,3,022A,adult,9,test
1,130363,131366,3,025B,adult,2,test
1,130363,131366,3,026C,adult,1,test
1,130363,131366,3,037A,adult,2,test
1,130363,131366,3,039A,senior,6,test
1,130363,131366,3,041A,kitten,1,test
1,130363,131366,3,045A,kitten,4,test
1,130363,131366,3,047A,kitten,22,test
1,130363,131366,3,052A,adult,2,test
1,130363,131366,3,060A,senior,3,test
1,130363,131366,3,061A,senior,2,test
1,130363,131366,3,066A,adult,1,test
1,130363,131366,3,071A,adult,9,test
1,130363,131366,3,088A,adult,1,test
1,130363,131366,3,091A,senior,1,test
1,130363,131366,3,092A,adult,1,test
1,130363,131366,3,100A,adult,1,test
1,130363,131366,3,101A,senior,12,test
1,130363,131366,3,105A,adult,3,test
1,130363,131366,3,106A,senior,13,test
1,130363,131366,3,108A,senior,5,test
1,130363,131366,3,000A,adult,39,train
1,130363,131366,3,000B,adult,19,train
1,130363,131366,3,001A,senior,9,train
1,130363,131366,3,002A,adult,13,train
1,130363,131366,3,003A,adult,4,train
1,130363,131366,3,004A,adult,1,train
1,130363,131366,3,006A,adult,3,train
1,130363,131366,3,007A,adult,6,train
1,130363,131366,3,008A,senior,5,train
1,130363,131366,3,009A,adult,4,train
1,130363,131366,3,010A,adult,3,train
1,130363,131366,3,011A,senior,2,train
1,130363,131366,3,012A,adult,3,train
1,130363,131366,3,013B,adult,8,train
1,130363,131366,3,014A,adult,3,train
1,130363,131366,3,014B,kitten,10,train
1,130363,131366,3,018A,adult,2,train
1,130363,131366,3,019A,adult,17,train
1,130363,131366,3,023A,adult,6,train
1,130363,131366,3,023B,adult,4,train
1,130363,131366,3,024A,senior,1,train
1,130363,131366,3,025A,senior,10,train
1,130363,131366,3,025C,senior,4,train
1,130363,131366,3,026A,adult,4,train
1,130363,131366,3,028A,senior,11,train
1,130363,131366,3,029A,adult,15,train
1,130363,131366,3,031A,adult,7,train
1,130363,131366,3,032A,adult,2,train
1,130363,131366,3,034A,adult,3,train
1,130363,131366,3,036A,adult,7,train
1,130363,131366,3,038A,adult,2,train
1,130363,131366,3,042A,kitten,11,train
1,130363,131366,3,043A,kitten,1,train
1,130363,131366,3,044A,kitten,5,train
1,130363,131366,3,046A,kitten,45,train
1,130363,131366,3,050A,kitten,5,train
1,130363,131366,3,051A,senior,12,train
1,130363,131366,3,051B,senior,9,train
1,130363,131366,3,054A,senior,2,train
1,130363,131366,3,055A,senior,12,train
1,130363,131366,3,056A,senior,3,train
1,130363,131366,3,057A,senior,17,train
1,130363,131366,3,062A,adult,3,train
1,130363,131366,3,063A,adult,11,train
1,130363,131366,3,065A,adult,9,train
1,130363,131366,3,070A,adult,5,train
1,130363,131366,3,072A,adult,9,train
1,130363,131366,3,073A,adult,1,train
1,130363,131366,3,074A,adult,16,train
1,130363,131366,3,075A,adult,5,train
1,130363,131366,3,076A,adult,1,train
1,130363,131366,3,087A,adult,2,train
1,130363,131366,3,090A,senior,1,train
1,130363,131366,3,095A,adult,7,train
1,130363,131366,3,097A,senior,15,train
1,130363,131366,3,097B,adult,14,train
1,130363,131366,3,099A,adult,6,train
1,130363,131366,3,102A,adult,2,train
1,130363,131366,3,103A,senior,33,train
1,130363,131366,3,104A,senior,4,train
1,130363,131366,3,109A,kitten,5,train
1,130363,131366,3,110A,kitten,1,train
1,130363,131366,3,111A,kitten,12,train
1,130363,131366,3,113A,senior,3,train
1,130363,131366,3,115A,kitten,1,train
1,130363,131366,3,116A,senior,12,train
1,130363,131366,3,117A,senior,7,train
1,130363,131366,3,021A,adult,5,validation
1,130363,131366,3,026B,adult,1,validation
1,130363,131366,3,027A,adult,7,validation
1,130363,131366,3,033A,adult,9,validation
1,130363,131366,3,035A,adult,2,validation
1,130363,131366,3,040A,kitten,10,validation
1,130363,131366,3,048A,kitten,1,validation
1,130363,131366,3,053A,senior,3,validation
1,130363,131366,3,058A,senior,3,validation
1,130363,131366,3,059A,senior,10,validation
1,130363,131366,3,064A,adult,1,validation
1,130363,131366,3,067A,adult,11,validation
1,130363,131366,3,068A,adult,8,validation
1,130363,131366,3,069A,adult,2,validation
1,130363,131366,3,093A,senior,2,validation
1,130363,131366,3,094A,senior,5,validation
1,130363,131366,3,096A,adult,1,validation
2,155921,156921,0,000B,adult,19,test
2,155921,156921,0,001A,senior,9,test
2,155921,156921,0,005A,adult,9,test
2,155921,156921,0,006A,adult,3,test
2,155921,156921,0,008A,senior,5,test
2,155921,156921,0,009A,adult,4,test
2,155921,156921,0,010A,adult,3,test
2,155921,156921,0,022A,adult,9,test
2,155921,156921,0,023A,adult,6,test
2,155921,156921,0,024A,senior,1,test
2,155921,156921,0,027A,adult,7,test
2,155921,156921,0,034A,adult,3,test
2,155921,156921,0,039A,senior,6,test
2,155921,156921,0,046A,kitten,45,test
2,155921,156921,0,047A,kitten,22,test
2,155921,156921,0,051A,senior,12,test
2,155921,156921,0,058A,senior,3,test
2,155921,156921,0,060A,senior,3,test
2,155921,156921,0,063A,adult,11,test
2,155921,156921,0,066A,adult,1,test
2,155921,156921,0,070A,adult,5,test
2,155921,156921,0,071A,adult,9,test
2,155921,156921,0,074A,adult,16,test
2,155921,156921,0,075A,adult,5,test
2,155921,156921,0,096A,adult,1,test
2,155921,156921,0,108A,senior,5,test
2,155921,156921,0,110A,kitten,1,test
2,155921,156921,0,111A,kitten,12,test
2,155921,156921,0,000A,adult,39,train
2,155921,156921,0,002A,adult,13,train
2,155921,156921,0,002B,adult,30,train
2,155921,156921,0,003A,adult,4,train
2,155921,156921,0,004A,adult,1,train
2,155921,156921,0,007A,adult,6,train
2,155921,156921,0,012A,adult,3,train
2,155921,156921,0,013B,adult,8,train
2,155921,156921,0,014A,adult,3,train
2,155921,156921,0,014B,kitten,10,train
2,155921,156921,0,015A,senior,7,train
2,155921,156921,0,016A,senior,9,train
2,155921,156921,0,018A,adult,2,train
2,155921,156921,0,019A,adult,17,train
2,155921,156921,0,019B,adult,1,train
2,155921,156921,0,020A,adult,20,train
2,155921,156921,0,023B,adult,4,train
2,155921,156921,0,025A,senior,10,train
2,155921,156921,0,025B,adult,2,train
2,155921,156921,0,025C,senior,4,train
2,155921,156921,0,026A,adult,4,train
2,155921,156921,0,026B,adult,1,train
2,155921,156921,0,028A,senior,11,train
2,155921,156921,0,031A,adult,7,train
2,155921,156921,0,032A,adult,2,train
2,155921,156921,0,033A,adult,9,train
2,155921,156921,0,035A,adult,2,train
2,155921,156921,0,036A,adult,7,train
2,155921,156921,0,040A,kitten,10,train
2,155921,156921,0,042A,kitten,11,train
2,155921,156921,0,043A,kitten,1,train
2,155921,156921,0,044A,kitten,5,train
2,155921,156921,0,048A,kitten,1,train
2,155921,156921,0,050A,kitten,5,train
2,155921,156921,0,051B,senior,9,train
2,155921,156921,0,052A,adult,2,train
2,155921,156921,0,054A,senior,2,train
2,155921,156921,0,055A,senior,12,train
2,155921,156921,0,056A,senior,3,train
2,155921,156921,0,057A,senior,17,train
2,155921,156921,0,061A,senior,2,train
2,155921,156921,0,062A,adult,3,train
2,155921,156921,0,064A,adult,1,train
2,155921,156921,0,065A,adult,9,train
2,155921,156921,0,068A,adult,8,train
2,155921,156921,0,072A,adult,9,train
2,155921,156921,0,076A,adult,1,train
2,155921,156921,0,088A,adult,1,train
2,155921,156921,0,090A,senior,1,train
2,155921,156921,0,091A,senior,1,train
2,155921,156921,0,092A,adult,1,train
2,155921,156921,0,093A,senior,2,train
2,155921,156921,0,094A,senior,5,train
2,155921,156921,0,095A,adult,7,train
2,155921,156921,0,097A,senior,15,train
2,155921,156921,0,099A,adult,6,train
2,155921,156921,0,100A,adult,1,train
2,155921,156921,0,101A,senior,12,train
2,155921,156921,0,102A,adult,2,train
2,155921,156921,0,103A,senior,33,train
2,155921,156921,0,104A,senior,4,train
2,155921,156921,0,105A,adult,3,train
2,155921,156921,0,109A,kitten,5,train
2,155921,156921,0,113A,senior,3,train
2,155921,156921,0,115A,kitten,1,train
2,155921,156921,0,116A,senior,12,train
2,155921,156921,0,011A,senior,2,validation
2,155921,156921,0,021A,adult,5,validation
2,155921,156921,0,026C,adult,1,validation
2,155921,156921,0,029A,adult,15,validation
2,155921,156921,0,037A,adult,2,validation
2,155921,156921,0,038A,adult,2,validation
2,155921,156921,0,041A,kitten,1,validation
2,155921,156921,0,045A,kitten,4,validation
2,155921,156921,0,053A,senior,3,validation
2,155921,156921,0,059A,senior,10,validation
2,155921,156921,0,067A,adult,11,validation
2,155921,156921,0,069A,adult,2,validation
2,155921,156921,0,073A,adult,1,validation
2,155921,156921,0,087A,adult,2,validation
2,155921,156921,0,097B,adult,14,validation
2,155921,156921,0,106A,senior,13,validation
2,155921,156921,0,117A,senior,7,validation
2,155921,156922,1,002A,adult,13,test
2,155921,156922,1,011A,senior,2,test
2,155921,156922,1,013B,adult,8,test
2,155921,156922,1,015A,senior,7,test
2,155921,156922,1,016A,senior,9,test
2,155921,156922,1,018A,adult,2,test
2,155921,156922,1,019A,adult,17,test
2,155921,156922,1,019B,adult,1,test
2,155921,156922,1,020A,adult,20,test
2,155921,156922,1,023B,adult,4,test
2,155921,156922,1,026B,adult,1,test
2,155921,156922,1,031A,adult,7,test
2,155921,156922,1,032A,adult,2,test
2,155921,156922,1,033A,adult,9,test
2,155921,156922,1,035A,adult,2,test
2,155921,156922,1,036A,adult,7,test
2,155921,156922,1,038A,adult,2,test
2,155921,156922,1,040A,kitten,10,test
2,155921,156922,1,041A,kitten,1,test
2,155921,156922,1,050A,kitten,5,test
2,155921,156922,1,052A,adult,2,test
2,155921,156922,1,054A,senior,2,test
2,155921,156922,1,062A,adult,3,test
2,155921,156922,1,094A,senior,5,test
2,155921,156922,1,103A,senior,33,test
2,155921,156922,1,104A,senior,4,test
2,155921,156922,1,109A,kitten,5,test
2,155921,156922,1,117A,senior,7,test
2,155921,156922,1,000B,adult,19,train
2,155921,156922,1,002B,adult,30,train
2,155921,156922,1,003A,adult,4,train
2,155921,156922,1,004A,adult,1,train
2,155921,156922,1,008A,senior,5,train
2,155921,156922,1,012A,adult,3,train
2,155921,156922,1,014A,adult,3,train
2,155921,156922,1,014B,kitten,10,train
2,155921,156922,1,021A,adult,5,train
2,155921,156922,1,022A,adult,9,train
2,155921,156922,1,023A,adult,6,train
2,155921,156922,1,024A,senior,1,train
2,155921,156922,1,025A,senior,10,train
2,155921,156922,1,025B,adult,2,train
2,155921,156922,1,026A,adult,4,train
2,155921,156922,1,026C,adult,1,train
2,155921,156922,1,027A,adult,7,train
2,155921,156922,1,028A,senior,11,train
2,155921,156922,1,029A,adult,15,train
2,155921,156922,1,037A,adult,2,train
2,155921,156922,1,039A,senior,6,train
2,155921,156922,1,042A,kitten,11,train
2,155921,156922,1,043A,kitten,1,train
2,155921,156922,1,044A,kitten,5,train
2,155921,156922,1,046A,kitten,45,train
2,155921,156922,1,047A,kitten,22,train
2,155921,156922,1,048A,kitten,1,train
2,155921,156922,1,051A,senior,12,train
2,155921,156922,1,053A,senior,3,train
2,155921,156922,1,055A,senior,12,train
2,155921,156922,1,057A,senior,17,train
2,155921,156922,1,058A,senior,3,train
2,155921,156922,1,059A,senior,10,train
2,155921,156922,1,060A,senior,3,train
2,155921,156922,1,061A,senior,2,train
2,155921,156922,1,063A,adult,11,train
2,155921,156922,1,064A,adult,1,train
2,155921,156922,1,065A,adult,9,train
2,155921,156922,1,066A,adult,1,train
2,155921,156922,1,068A,adult,8,train
2,155921,156922,1,069A,adult,2,train
2,155921,156922,1,070A,adult,5,train
2,155921,156922,1,071A,adult,9,train
2,155921,156922,1,072A,adult,9,train
2,155921,156922,1,073A,adult,1,train
2,155921,156922,1,074A,adult,16,train
2,155921,156922,1,076A,adult,1,train
2,155921,156922,1,087A,adult,2,train
2,155921,156922,1,088A,adult,1,train
2,155921,156922,1,090A,senior,1,train
2,155921,156922,1,091A,senior,1,train
2,155921,156922,1,092A,adult,1,train
2,155921,156922,1,093A,senior,2,train
2,155921,156922,1,095A,adult,7,train
2,155921,156922,1,096A,adult,1,train
2,155921,156922,1,097B,adult,14,train
2,155921,156922,1,099A,adult,6,train
2,155921,156922,1,100A,adult,1,train
2,155921,156922,1,101A,senior,12,train
2,155921,156922,1,105A,adult,3,train
2,155921,156922,1,106A,senior,13,train
2,155921,156922,1,108A,senior,5,train
2,155921,156922,1,111A,kitten,12,train
2,155921,156922,1,113A,senior,3,train
2,155921,156922,1,115A,kitten,1,train
2,155921,156922,1,116A,senior,12,train
2,155921,156922,1,000A,adult,39,validation
2,155921,156922,1,001A,senior,9,validation
2,155921,156922,1,005A,adult,9,validation
2,155921,156922,1,006A,adult,3,validation
2,155921,156922,1,007A,adult,6,validation
2,155921,156922,1,009A,adult,4,validation
2,155921,156922,1,010A,adult,3,validation
2,155921,156922,1,025C,senior,4,validation
2,155921,156922,1,034A,adult,3,validation
2,155921,156922,1,045A,kitten,4,validation
2,155921,156922,1,051B,senior,9,validation
2,155921,156922,1,056A,senior,3,validation
2,155921,156922,1,067A,adult,11,validation
2,155921,156922,1,075A,adult,5,validation
2,155921,156922,1,097A,senior,15,validation
2,155921,156922,1,102A,adult,2,validation
2,155921,156922,1,110A,kitten,1,validation
2,155921,156923,2,002B,adult,30,test
2,155921,156923,2,003A,adult,4,test
2,155921,156923,2,014A,adult,3,test
2,155921,156923,2,026C,adult,1,test
2,155921,156923,2,028A,senior,11,test
2,155921,156923,2,037A,adult,2,test
2,155921,156923,2,042A,kitten,11,test
2,155921,156923,2,043A,kitten,1,test
2,155921,156923,2,045A,kitten,4,test
2,155921,156923,2,051B,senior,9,test
2,155921,156923,2,055A,senior,12,test
2,155921,156923,2,059A,senior,10,test
2,155921,156923,2,065A,adult,9,test
2,155921,156923,2,067A,adult,11,test
2,155921,156923,2,068A,adult,8,test
2,155921,156923,2,069A,adult,2,test
2,155921,156923,2,072A,adult,9,test
2,155921,156923,2,076A,adult,1,test
2,155921,156923,2,090A,senior,1,test
2,155921,156923,2,093A,senior,2,test
2,155921,156923,2,095A,adult,7,test
2,155921,156923,2,097B,adult,14,test
2,155921,156923,2,099A,adult,6,test
2,155921,156923,2,100A,adult,1,test
2,155921,156923,2,101A,senior,12,test
2,155921,156923,2,113A,senior,3,test
2,155921,156923,2,115A,kitten,1,test
2,155921,156923,2,116A,senior,12,test
2,155921,156923,2,000A,adult,39,train
2,155921,156923,2,000B,adult,19,train
2,155921,156923,2,001A,senior,9,train
2,155921,156923,2,002A,adult,13,train
2,155921,156923,2,004A,adult,1,train
2,155921,156923,2,005A,adult,9,train
2,155921,156923,2,006A,adult,3,train
2,155921,156923,2,007A,adult,6,train
2,155921,156923,2,008A,senior,5,train
2,155921,156923,2,009A,adult,4,train
2,155921,156923,2,012A,adult,3,train
2,155921,156923,2,013B,adult,8,train
2,155921,156923,2,014B,kitten,10,train
2,155921,156923,2,015A,senior,7,train
2,155921,156923,2,018A,adult,2,train
2,155921,156923,2,019B,adult,1,train
2,155921,156923,2,022A,adult,9,train
2,155921,156923,2,023A,adult,6,train
2,155921,156923,2,024A,senior,1,train
2,155921,156923,2,025A,senior,10,train
2,155921,156923,2,025B,adult,2,train
2,155921,156923,2,025C,senior,4,train
2,155921,156923,2,026B,adult,1,train
2,155921,156923,2,027A,adult,7,train
2,155921,156923,2,029A,adult,15,train
2,155921,156923,2,031A,adult,7,train
2,155921,156923,2,032A,adult,2,train
2,155921,156923,2,034A,adult,3,train
2,155921,156923,2,035A,adult,2,train
2,155921,156923,2,036A,adult,7,train
2,155921,156923,2,038A,adult,2,train
2,155921,156923,2,039A,senior,6,train
2,155921,156923,2,041A,kitten,1,train
2,155921,156923,2,044A,kitten,5,train
2,155921,156923,2,046A,kitten,45,train
2,155921,156923,2,047A,kitten,22,train
2,155921,156923,2,048A,kitten,1,train
2,155921,156923,2,050A,kitten,5,train
2,155921,156923,2,051A,senior,12,train
2,155921,156923,2,053A,senior,3,train
2,155921,156923,2,054A,senior,2,train
2,155921,156923,2,056A,senior,3,train
2,155921,156923,2,057A,senior,17,train
2,155921,156923,2,058A,senior,3,train
2,155921,156923,2,060A,senior,3,train
2,155921,156923,2,061A,senior,2,train
2,155921,156923,2,062A,adult,3,train
2,155921,156923,2,063A,adult,11,train
2,155921,156923,2,064A,adult,1,train
2,155921,156923,2,070A,adult,5,train
2,155921,156923,2,071A,adult,9,train
2,155921,156923,2,073A,adult,1,train
2,155921,156923,2,074A,adult,16,train
2,155921,156923,2,075A,adult,5,train
2,155921,156923,2,087A,adult,2,train
2,155921,156923,2,088A,adult,1,train
2,155921,156923,2,091A,senior,1,train
2,155921,156923,2,092A,adult,1,train
2,155921,156923,2,096A,adult,1,train
2,155921,156923,2,097A,senior,15,train
2,155921,156923,2,102A,adult,2,train
2,155921,156923,2,103A,senior,33,train
2,155921,156923,2,106A,senior,13,train
2,155921,156923,2,109A,kitten,5,train
2,155921,156923,2,110A,kitten,1,train
2,155921,156923,2,117A,senior,7,train
2,155921,156923,2,010A,adult,3,validation
2,155921,156923,2,011A,senior,2,validation
2,155921,156923,2,016A,senior,9,validation
2,155921,156923,2,019A,adult,17,validation
2,155921,156923,2,020A,adult,20,validation
2,155921,156923,2,021A,adult,5,validation
2,155921,156923,2,023B,adult,4,validation
2,155921,156923,2,026A,adult,4,validation
2,155921,156923,2,033A,adult,9,validation
2,155921,156923,2,040A,kitten,10,validation
2,155921,156923,2,052A,adult,2,validation
2,155921,156923,2,066A,adult,1,validation
2,155921,156923,2,094A,senior,5,validation
2,155921,156923,2,104A,senior,4,validation
2,155921,156923,2,105A,adult,3,validation
2,155921,156923,2,108A,senior,5,validation
2,155921,156923,2,111A,kitten,12,validation
2,155921,156924,3,000A,adult,39,test
2,155921,156924,3,004A,adult,1,test
2,155921,156924,3,007A,adult,6,test
2,155921,156924,3,012A,adult,3,test
2,155921,156924,3,014B,kitten,10,test
2,155921,156924,3,021A,adult,5,test
2,155921,156924,3,025A,senior,10,test
2,155921,156924,3,025B,adult,2,test
2,155921,156924,3,025C,senior,4,test
2,155921,156924,3,026A,adult,4,test
2,155921,156924,3,029A,adult,15,test
2,155921,156924,3,044A,kitten,5,test
2,155921,156924,3,048A,kitten,1,test
2,155921,156924,3,053A,senior,3,test
2,155921,156924,3,056A,senior,3,test
2,155921,156924,3,057A,senior,17,test
2,155921,156924,3,061A,senior,2,test
2,155921,156924,3,064A,adult,1,test
2,155921,156924,3,073A,adult,1,test
2,155921,156924,3,087A,adult,2,test
2,155921,156924,3,088A,adult,1,test
2,155921,156924,3,091A,senior,1,test
2,155921,156924,3,092A,adult,1,test
2,155921,156924,3,097A,senior,15,test
2,155921,156924,3,102A,adult,2,test
2,155921,156924,3,105A,adult,3,test
2,155921,156924,3,106A,senior,13,test
2,155921,156924,3,001A,senior,9,train
2,155921,156924,3,002A,adult,13,train
2,155921,156924,3,003A,adult,4,train
2,155921,156924,3,005A,adult,9,train
2,155921,156924,3,006A,adult,3,train
2,155921,156924,3,010A,adult,3,train
2,155921,156924,3,011A,senior,2,train
2,155921,156924,3,013B,adult,8,train
2,155921,156924,3,014A,adult,3,train
2,155921,156924,3,016A,senior,9,train
2,155921,156924,3,018A,adult,2,train
2,155921,156924,3,019A,adult,17,train
2,155921,156924,3,020A,adult,20,train
2,155921,156924,3,022A,adult,9,train
2,155921,156924,3,023A,adult,6,train
2,155921,156924,3,023B,adult,4,train
2,155921,156924,3,024A,senior,1,train
2,155921,156924,3,028A,senior,11,train
2,155921,156924,3,031A,adult,7,train
2,155921,156924,3,032A,adult,2,train
2,155921,156924,3,033A,adult,9,train
2,155921,156924,3,034A,adult,3,train
2,155921,156924,3,036A,adult,7,train
2,155921,156924,3,037A,adult,2,train
2,155921,156924,3,038A,adult,2,train
2,155921,156924,3,041A,kitten,1,train
2,155921,156924,3,042A,kitten,11,train
2,155921,156924,3,043A,kitten,1,train
2,155921,156924,3,045A,kitten,4,train
2,155921,156924,3,046A,kitten,45,train
2,155921,156924,3,050A,kitten,5,train
2,155921,156924,3,051B,senior,9,train
2,155921,156924,3,052A,adult,2,train
2,155921,156924,3,054A,senior,2,train
2,155921,156924,3,055A,senior,12,train
2,155921,156924,3,059A,senior,10,train
2,155921,156924,3,060A,senior,3,train
2,155921,156924,3,062A,adult,3,train
2,155921,156924,3,063A,adult,11,train
2,155921,156924,3,065A,adult,9,train
2,155921,156924,3,066A,adult,1,train
2,155921,156924,3,067A,adult,11,train
2,155921,156924,3,068A,adult,8,train
2,155921,156924,3,070A,adult,5,train
2,155921,156924,3,071A,adult,9,train
2,155921,156924,3,072A,adult,9,train
2,155921,156924,3,074A,adult,16,train
2,155921,156924,3,076A,adult,1,train
2,155921,156924,3,090A,senior,1,train
2,155921,156924,3,093A,senior,2,train
2,155921,156924,3,094A,senior,5,train
2,155921,156924,3,095A,adult,7,train
2,155921,156924,3,096A,adult,1,train
2,155921,156924,3,097B,adult,14,train
2,155921,156924,3,099A,adult,6,train
2,155921,156924,3,100A,adult,1,train
2,155921,156924,3,101A,senior,12,train
2,155921,156924,3,103A,senior,33,train
2,155921,156924,3,104A,senior,4,train
2,155921,156924,3,108A,senior,5,train
2,155921,156924,3,109A,kitten,5,train
2,155921,156924,3,110A,kitten,1,train
2,155921,156924,3,111A,kitten,12,train
2,155921,156924,3,113A,senior,3,train
2,155921,156924,3,115A,kitten,1,train
2,155921,156924,3,116A,senior,12,train
2,155921,156924,3,117A,senior,7,train
2,155921,156924,3,000B,adult,19,validation
2,155921,156924,3,002B,adult,30,validation
2,155921,156924,3,008A,senior,5,validation
2,155921,156924,3,009A,adult,4,validation
2,155921,156924,3,015A,senior,7,validation
2,155921,156924,3,019B,adult,1,validation
2,155921,156924,3,026B,adult,1,validation
2,155921,156924,3,026C,adult,1,validation
2,155921,156924,3,027A,adult,7,validation
2,155921,156924,3,035A,adult,2,validation
2,155921,156924,3,039A,senior,6,validation
2,155921,156924,3,040A,kitten,10,validation
2,155921,156924,3,047A,kitten,22,validation
2,155921,156924,3,051A,senior,12,validation
2,155921,156924,3,058A,senior,3,validation
2,155921,156924,3,069A,adult,2,validation
2,155921,156924,3,075A,adult,5,validation
3,181081,182081,0,000B,adult,19,test
3,181081,182081,0,007A,adult,6,test
3,181081,182081,0,009A,adult,4,test
3,181081,182081,0,014A,adult,3,test
3,181081,182081,0,019B,adult,1,test
3,181081,182081,0,023B,adult,4,test
3,181081,182081,0,027A,adult,7,test
3,181081,182081,0,028A,senior,11,test
3,181081,182081,0,039A,senior,6,test
3,181081,182081,0,048A,kitten,1,test
3,181081,182081,0,050A,kitten,5,test
3,181081,182081,0,052A,adult,2,test
3,181081,182081,0,055A,senior,12,test
3,181081,182081,0,062A,adult,3,test
3,181081,182081,0,066A,adult,1,test
3,181081,182081,0,068A,adult,8,test
3,181081,182081,0,072A,adult,9,test
3,181081,182081,0,073A,adult,1,test
3,181081,182081,0,076A,adult,1,test
3,181081,182081,0,094A,senior,5,test
3,181081,182081,0,097A,senior,15,test
3,181081,182081,0,097B,adult,14,test
3,181081,182081,0,101A,senior,12,test
3,181081,182081,0,102A,adult,2,test
3,181081,182081,0,103A,senior,33,test
3,181081,182081,0,108A,senior,5,test
3,181081,182081,0,109A,kitten,5,test
3,181081,182081,0,115A,kitten,1,test
3,181081,182081,0,000A,adult,39,train
3,181081,182081,0,001A,senior,9,train
3,181081,182081,0,002A,adult,13,train
3,181081,182081,0,002B,adult,30,train
3,181081,182081,0,003A,adult,4,train
3,181081,182081,0,004A,adult,1,train
3,181081,182081,0,005A,adult,9,train
3,181081,182081,0,006A,adult,3,train
3,181081,182081,0,008A,senior,5,train
3,181081,182081,0,010A,adult,3,train
3,181081,182081,0,011A,senior,2,train
3,181081,182081,0,012A,adult,3,train
3,181081,182081,0,015A,senior,7,train
3,181081,182081,0,020A,adult,20,train
