source_path,local_relpath,filename,source_git_blob_sha1,sha256,size_bytes,sample_rate_hz,channels,bits_per_sample,duration_seconds,age_label,age_years_filename,age_group_filename,source_cat_token,published_cat_id,gender_published,target_years_published,duplicate_of,analysis_include,analysis_cat_id,qc_flags
dataset/raw_audio/AudioCropped/10Y-039A-X-02.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-039A-X-02.wav,10Y-039A-X-02.wav,390dc905dc53d7774c0142bfdf6388bd230173dc,dd2113c9b8d17b40f9ddb0fd166c47c5ce53f424ea6976cc4b3ee8d65bad488c,266542,96000,1,16,1.386510,10Y,10.000000,senior,039A,039A,X,10,,true,039A,
dataset/raw_audio/AudioCropped/10Y-039A-X-03.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-039A-X-03.wav,10Y-039A-X-03.wav,98a452de9413a57b6983d898e14cfbdeccca8fb5,31ff076254f7fe5f270880307d4f0db5d3c23b2b2eb3857c4d3f16de062bb0a4,232998,96000,1,16,1.211802,10Y,10.000000,senior,039A,039A,X,10,,true,039A,
dataset/raw_audio/AudioCropped/10Y-039A-X-04.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-039A-X-04.wav,10Y-039A-X-04.wav,42d4bd6fab53e5e7a24ce70600a4d47d601cbe8b,c78ff7d1f434cac7beff5fc5a9236e22037ce541eefecec0ce06a45e3bf57662,233574,96000,1,16,1.214802,10Y,10.000000,senior,039A,039A,X,10,,true,039A,
dataset/raw_audio/AudioCropped/10Y-039A-X-05.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-039A-X-05.wav,10Y-039A-X-05.wav,2b861bc13fcc06d37739fae84ef7c35c40b50ea2,21b011557e1becb4aa0b70775b0d854bc4ace17734dd6095c34d97d5ddb935ae,242778,96000,1,16,1.262740,10Y,10.000000,senior,039A,039A,X,10,,true,039A,
dataset/raw_audio/AudioCropped/10Y-039A-X-06.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-039A-X-06.wav,10Y-039A-X-06.wav,de62f61193055b91f24fd6f636f2500c299800a9,b4a0bf118d7dac462441494909646d9a09bc95b6d039c7f53534e13af5b58d58,244012,96000,1,16,1.269167,10Y,10.000000,senior,039A,039A,X,10,,true,039A,
dataset/raw_audio/AudioCropped/10Y-039A-X-07.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-039A-X-07.wav,10Y-039A-X-07.wav,6a4f3a0f770db05f4216b1e211ab7fa0c5820b4b,3a6dcede69cc1dea76dd740fa6f5b8d41705c1cc7a5302a7315dde0b4d3be806,264046,96000,1,16,1.373510,10Y,10.000000,senior,039A,039A,X,10,,true,039A,
dataset/raw_audio/AudioCropped/10Y-060A-F1-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-060A-F1-01.wav,10Y-060A-F1-01.wav,4aad08f5e9226dff44e7796f561bcc741be426db,211e111b021843f662578184dc7f9654022b778751dc090c5ca57489a55b8fa1,33326,48000,1,16,0.345208,10Y,10.000000,senior,060A,060A,F,10,,true,060A,
dataset/raw_audio/AudioCropped/10Y-060A-F1-02.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-060A-F1-02.wav,10Y-060A-F1-02.wav,c90f8fa1b6ce4fb62a7ed09f9f566cd5c15e10ef,19b464f4c267ecda0231d8414dc9bbb39716b109e217a64d8642676eed41e8f2,26060,48000,1,16,0.269521,10Y,10.000000,senior,060A,060A,F,10,,true,060A,
dataset/raw_audio/AudioCropped/10Y-060A-F1-03.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-060A-F1-03.wav,10Y-060A-F1-03.wav,5390f62f5fd5e0130b8ea878725cb902f386c739,90b8d901ed1b2fed6ebace4860028741aeed11ed8c3ef653a0381e381dca3a8e,35276,48000,1,16,0.365521,10Y,10.000000,senior,060A,060A,F,10,,true,060A,
dataset/raw_audio/AudioCropped/10Y-101A-F1-GH-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-101A-F1-GH-01.wav,10Y-101A-F1-GH-01.wav,3bcc7568af1d228362728abcb8226e4263c64d86,3812effcf1b2dd076c419386ec67c7765bc6ea302f914c898430167a4e62ff88,96832,44100,1,16,1.096213,10Y,10.000000,senior,101A,101A,F,10,,true,101A,
dataset/raw_audio/AudioCropped/10Y-101A-F1-GH-02.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-101A-F1-GH-02.wav,10Y-101A-F1-GH-02.wav,d8d4382913a8087428de42a061a0e5886ccd92d8,4ed06487657eabfb67f364928b7bd2e9bda6e4ae3f4d6e0ae1e346247adaae33,91712,44100,1,16,1.038163,10Y,10.000000,senior,101A,101A,F,10,,true,101A,
dataset/raw_audio/AudioCropped/10Y-101A-F1-GH-03.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-101A-F1-GH-03.wav,10Y-101A-F1-GH-03.wav,6c9ab4dfee214c1afc91a34a529e07e80afd3fbd,16eddd27384e43ba081b10dc065cd45f4d917e383eeee0370fb87ca1c3d41b2f,41410,44100,1,16,0.467846,10Y,10.000000,senior,101A,101A,F,10,,true,101A,
dataset/raw_audio/AudioCropped/10Y-101A-F1-GH-04.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-101A-F1-GH-04.wav,10Y-101A-F1-GH-04.wav,3b6c7f9e877db14a4e02c69d85b30781d3fbad62,c9c87752098c94dddae20c707a5d345c0265741bcc35c89038c4a09d333fbfea,64002,44100,1,16,0.723991,10Y,10.000000,senior,101A,101A,F,10,,true,101A,
dataset/raw_audio/AudioCropped/10Y-101A-F1-GH-05.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-101A-F1-GH-05.wav,10Y-101A-F1-GH-05.wav,e87e917c8c92c93e719dda031e993646424a8265,4e8b69e514b2013f2c22ab779f46047e333271fe0ec9426189ef2d9b1d0cea93,55568,44100,1,16,0.628367,10Y,10.000000,senior,101A,101A,F,10,,true,101A,
dataset/raw_audio/AudioCropped/10Y-101A-F1-GH-06.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-101A-F1-GH-06.wav,10Y-101A-F1-GH-06.wav,aa3d61cb70b7d0bae61a714a0de97c9985483413,cca6ac85a01b6cca639d01554745eb16e4df8b83b05c0bffcbd39bfb3854b1e1,51050,44100,1,16,0.577143,10Y,10.000000,senior,101A,101A,F,10,,true,101A,
dataset/raw_audio/AudioCropped/10Y-101A-F1-GH-07.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-101A-F1-GH-07.wav,10Y-101A-F1-GH-07.wav,d9c5a0fde2c0f584ba4add21306bf5ad8e6120f8,ccae5f3ff838b06b1b5e1ec4b4a36afefe1d30404f730c4d20353af706733b3d,99844,44100,1,16,1.130363,10Y,10.000000,senior,101A,101A,F,10,,true,101A,
dataset/raw_audio/AudioCropped/10Y-101A-F1-GH-08.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-101A-F1-GH-08.wav,10Y-101A-F1-GH-08.wav,d1766273fa74274bbc7b7c09aa5781ca7efe072e,a8742559b8dec92c48c37270fffa88af34c9b8289f93b7e7229ef42fc0685c26,49242,44100,1,16,0.556644,10Y,10.000000,senior,101A,101A,F,10,,true,101A,
dataset/raw_audio/AudioCropped/10Y-101A-F1-GH-09.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-101A-F1-GH-09.wav,10Y-101A-F1-GH-09.wav,a337ffd7a4f0f04ee2a5e7a3c8d5e382e764fa4c,b8017b20c8aab5cd2c4a7129ddee04abd6d1e12a4d73ea0d8d7a403e2700c52b,41412,44100,1,16,0.467868,10Y,10.000000,senior,101A,101A,F,10,,true,101A,
dataset/raw_audio/AudioCropped/10Y-101A-F1-GH-10.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-101A-F1-GH-10.wav,10Y-101A-F1-GH-10.wav,1c853e0e9d82dc642b185f491648aed6be08bd75,95ec5a3624302057a97329be50efb3bdedddb6bee10d0576841b5347a2760f05,64002,44100,1,16,0.723968,10Y,10.000000,senior,101A,101A,F,10,,true,101A,
dataset/raw_audio/AudioCropped/10Y-101A-F1-GH-11.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-101A-F1-GH-11.wav,10Y-101A-F1-GH-11.wav,1926bb35488613ec7405d180b17a9fe3d786324b,44d0556a5068058f583181870d1d58db540c3ece9ed6fae689b2f71c9e4ef043,78162,44100,1,16,0.884512,10Y,10.000000,senior,101A,101A,F,10,,true,101A,
dataset/raw_audio/AudioCropped/10Y-101A-F1-GH-12.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-101A-F1-GH-12.wav,10Y-101A-F1-GH-12.wav,7593389ab223be0f8e0c695dbeb50411cfb7e96e,9fbb01e752ce9c2542879b9a47687a5a1f0c67127acf3ccb3e6cf1ac9c8749ef,85708,44100,1,16,0.970068,10Y,10.000000,senior,101A,101A,F,10,,true,101A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-01.wav,10Y-103A-M1-NC-01.wav,2451462090f969add535324063987098624972e5,c8c8015737580faddc8e453bdef07ddf9daaa8060b4abe4bdcc176f38d15b7da,99608,96000,1,16,0.518031,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-02.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-02.wav,10Y-103A-M1-NC-02.wav,1495c472b13b4d025dd6323e49ab5f54168e5553,1ed3a167faceeebb89e029c81dd1a88308ea927284e1684705187ded79dee60a,77506,96000,1,16,0.402917,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-03.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-03.wav,10Y-103A-M1-NC-03.wav,4c7e7343a2cb754308e5bd89259daa62f716ac87,cc356d3ccacfc0af2d5fb8b4273be02933d7ad8266f5104fd3e821c749226517,82198,96000,1,16,0.427354,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-04.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-04.wav,10Y-103A-M1-NC-04.wav,289074add4d843c10e1dc8c3dea47fdc1412353a,63f4914cc1e3de88895b414bdae13542a9c937dd9550d165485bb6f1de6caf28,125014,96000,1,16,0.650354,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-05.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-05.wav,10Y-103A-M1-NC-05.wav,7a069d0a82c62a4c2afe36ad681c9c34c38b17d6,f5333fbbf84a9005a10a81a6976cbb06c7ed2ff18b2347df7a04f22ed64401ab,38664,96000,1,16,0.200615,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-06.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-06.wav,10Y-103A-M1-NC-06.wav,1fe5fc88d291bef185cf3e133b106c83c4d3f68f,adc35008f2fe61e69d147ddbcdd55a92226a7b52f0181d9115b29abaa28acbfb,65894,96000,1,16,0.342438,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-07.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-07.wav,10Y-103A-M1-NC-07.wav,1d854dec1a2913879d04148da4aa5d5821e061da,092601e0b1751c99ba40f25058b3bfc396a53b7f554917981ad7c02d7f7c785d,76016,96000,1,16,0.395156,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-08.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-08.wav,10Y-103A-M1-NC-08.wav,cbd465a0965265efc84a60669bde585bd3c94ced,72691837e8b32773405e19a1f9644e862ee7e94b01999432e434f259c40dd402,65984,96000,1,16,0.342906,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-09.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-09.wav,10Y-103A-M1-NC-09.wav,9d5b1b11952e891a6b87905bf72c092f7494dec6,5e05faee37042debfe3eec0d886d8b987fd93f2e2fa2509c5f5c0b37a09a05d9,57116,96000,1,16,0.296719,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-10.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-10.wav,10Y-103A-M1-NC-10.wav,16d1f2106ce8af10e3cb14731b803b14fc5f01d1,13eb68a8d115193a75ea4563979248e255e8dd89484c639ebcd47e9b79416313,64642,96000,1,16,0.335906,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-11.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-11.wav,10Y-103A-M1-NC-11.wav,9dd80cc545917998916e0f034fb2ad0775a25a88,484da54f206915124e9666cc38865ec627661bc93d695dcd0e6e4e4a55f8b854,54698,96000,1,16,0.284115,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-12.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-12.wav,10Y-103A-M1-NC-12.wav,52baebf7245a3bf6e9b17c9584cb0f7a0d63ded3,31e90bda6a9b838937010a9a631080083bb2e51708a536153835178cc211f132,89452,96000,1,16,0.465125,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-13.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-13.wav,10Y-103A-M1-NC-13.wav,bb57c5aae8dadd391a4b445624666abb24f0fc12,453f47659e8586373b0a99a9a007a58f3d16031130b52f7755bac57bab4ecae0,72344,96000,1,16,0.376021,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-14.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-14.wav,10Y-103A-M1-NC-14.wav,365cbc4696c8d082bfd146975aaaaa2c051ca1b3,1f8565a8960e7101f096548f860bbedffd750bc4e32d197c7702a7f4a966cb8b,144630,96000,1,16,0.752510,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-15.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-15.wav,10Y-103A-M1-NC-15.wav,48ef744e3660513bfcfb67d8eac84a3409de18ee,d25b411fdee9f4719d83a34398d7c7c343a700f820bee8656fd0e7bafc000e78,25766,96000,1,16,0.133427,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-16.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-16.wav,10Y-103A-M1-NC-16.wav,401d3311589d632b24043d80163261e1fabefe4d,6b4c31cf949f9a6f3b46baeac2436ec186dcdbfe31ab84030e719448478f7190,65358,96000,1,16,0.339635,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-17.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-17.wav,10Y-103A-M1-NC-17.wav,a975df05c537e522efc3d5ef57d5e1a21b12091a,a99a106c1c9a62f52e52cb630981c06ba8896e4e3d53839da3d5c4a37577f74d,22182,96000,1,16,0.114760,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-18.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-18.wav,10Y-103A-M1-NC-18.wav,9f25887ae4df81aaafefc93015a423be3265cb93,f22833460715c746c9d278a35ec19c2757aa3d84b3c4b498c8f8a9d49353c055,153946,96000,1,16,0.801031,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-20.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-20.wav,10Y-103A-M1-NC-20.wav,acfb5259e453886a892c6fa985b9bb932be6fddb,0eab6e7743466fc5504100f994e74729ce8bf2ac9092cde51a49d3dd8640935a,101098,96000,1,16,0.525781,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-21.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-21.wav,10Y-103A-M1-NC-21.wav,dcf75984c2abddff80ef5dbebd32db4cd4f1fa81,0e47a50b8f935f259a46a92827e9b9d2d9c0fcbbec57001a131ea4cac802980c,105398,96000,1,16,0.548177,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-22.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-22.wav,10Y-103A-M1-NC-22.wav,1ec640578ccdfc9b687cb0fb1702512abe794b92,2497b3bfb2994c1b958ef8bc6186ea8a576f34ea70cb64e57f67cbabffe78b6c,143736,96000,1,16,0.747854,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-23.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-23.wav,10Y-103A-M1-NC-23.wav,fc3c77c95250b1c4548625dacaf8a8369ef53766,ce51c88e06c75da5a6d1e88e661501a41c0e1e8bdd8a8fcedb20188f7bb36af7,116686,96000,1,16,0.606969,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-24.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-24.wav,10Y-103A-M1-NC-24.wav,b80014ea8ee62f136eb78ebca49bbc58a345176e,de9012d480870dfbd7c05fe1a17e9ba53d2ae7c7df3363c8e8420e3c81c8ed49,41710,96000,1,16,0.216469,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-25.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-25.wav,10Y-103A-M1-NC-25.wav,a7f90f472ed0b326200e1f99adbbf827a7f9c87c,4a8d54fe43920f4331650eb7e85e440738a6215eddc3f75e08152bd410b2f746,64374,96000,1,16,0.334510,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-26.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-26.wav,10Y-103A-M1-NC-26.wav,4610af9c4a75934e4a359cc14286b7e890cf31b5,e5273c36e0f8fbf6005600bccf217386b8c9711f67efd776ec23522a7d510870,81214,96000,1,16,0.422219,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-27.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-27.wav,10Y-103A-M1-NC-27.wav,cc62efda48a95ad7908deb1998f1bbc49123d81b,3db41e0674e6d73aa0425519237fa75b0b9e6c7b8ebc5c48b40fdf00e0408d4f,143288,96000,1,16,0.745521,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-28.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-28.wav,10Y-103A-M1-NC-28.wav,ba78a63cb0e6e795906f6da837bd6e86c81f8dde,cd38271958a4a155907a479b39c12398646d367b68b8c03727aebace009dbab4,104054,96000,1,16,0.541177,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-29.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-29.wav,10Y-103A-M1-NC-29.wav,d082311b23cbe4bc033e69028b59ee0286554cf0,20cf59dd88777c85ce552e9f2f57a5bafa3d205ea66fb45b2f4909400346de84,52280,96000,1,16,0.271521,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-30.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-30.wav,10Y-103A-M1-NC-30.wav,1bd4cc4bfdaadad2cc5516055080d1d893d1ff03,1b4a3fc5e4e9e08d0da3a49286994a95584d2aed7a88dd1222fa6b8306523159,83990,96000,1,16,0.436677,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-31.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-31.wav,10Y-103A-M1-NC-31.wav,1c1ec49a150e13635d0b865a4f470a7e1dd4bcde,dd21c124fbd803c8f2be6346f3b6cbfe6b4bd6d7dbf3a0030bb650e659a0eb16,129314,96000,1,16,0.672740,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-32.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-32.wav,10Y-103A-M1-NC-32.wav,09f8b32d7d63eab8096115488b0c694000cd3ffd,687e3b4875e40c8a6b4db7924177d016ffff0a9de4df31dc498a4e5a669cda8b,65538,96000,1,16,0.340573,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-33.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-33.wav,10Y-103A-M1-NC-33.wav,97402fff4a60b379efc272288b85c3e4334a2baf,4aebb17a737eec3d2b74c2e790ece9b183d52a5ba976e489dc85653e9d9be413,75210,96000,1,16,0.390948,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/10Y-103A-M1-NC-34.wav,data/meowagenet/official-3d02295bef15/AudioCropped/10Y-103A-M1-NC-34.wav,10Y-103A-M1-NC-34.wav,c9efa473e109cf253d39eee6c25359493d748317,baca73930843c9b35df0709c02bfa8c36abb9bc7a794aeb8296f0fea2603aa01,175444,96000,1,16,0.913000,10Y,10.000000,senior,103A,103A,M,10,,true,103A,
dataset/raw_audio/AudioCropped/11Y-008A-M1-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/11Y-008A-M1-01.wav,11Y-008A-M1-01.wav,c3ce2a61cd1d56f8c1a08a24773126e012ec0e0d,ee8ff25e3d9a928bdac4e0c49aabb99b0d913d16dc69e811e0debcd69763757d,55034,48000,1,16,0.571833,11Y,11.000000,senior,008A,008A,M,11,,true,008A,
dataset/raw_audio/AudioCropped/11Y-008A-M1-02.wav,data/meowagenet/official-3d02295bef15/AudioCropped/11Y-008A-M1-02.wav,11Y-008A-M1-02.wav,2e48573b9b03f7ce9854cb50c0b32f23a18b14be,b16856d5445982cc5401fd5b49955f44c99ee6fc2b6abdc127a50f5f4650da3f,126280,48000,1,16,1.313979,11Y,11.000000,senior,008A,008A,M,11,,true,008A,
dataset/raw_audio/AudioCropped/11Y-008A-M1-03.wav,data/meowagenet/official-3d02295bef15/AudioCropped/11Y-008A-M1-03.wav,11Y-008A-M1-03.wav,07174d28a2102c5f1a09c9f10cd0432864fa7f44,c6af8abc6c5d28424604a731c83620c6d2904a8ff6586454d5f09cc8073a3309,71764,48000,1,16,0.746104,11Y,11.000000,senior,008A,008A,M,11,,true,008A,
dataset/raw_audio/AudioCropped/11Y-008A-M1-04.wav,data/meowagenet/official-3d02295bef15/AudioCropped/11Y-008A-M1-04.wav,11Y-008A-M1-04.wav,c6c396e1c6f0366930b239c0f304293378b01f2e,a17f64e4211ec341201020ef5dbabfd5eacb8a8d29e9a8da666e9760204af0e8,73830,48000,1,16,0.767625,11Y,11.000000,senior,008A,008A,M,11,,true,008A,
dataset/raw_audio/AudioCropped/11Y-008A-M1-05.wav,data/meowagenet/official-3d02295bef15/AudioCropped/11Y-008A-M1-05.wav,11Y-008A-M1-05.wav,6d0e33984a0fb9dcbaa7821e7937579b46638c21,11ea13faaa4d85e459c7d672921e6b019f8a1e75cce284a14fc99c72a8e46429,89110,48000,1,16,0.926792,11Y,11.000000,senior,008A,008A,M,11,,true,008A,
dataset/raw_audio/AudioCropped/11Y-015A-M1-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/11Y-015A-M1-01.wav,11Y-015A-M1-01.wav,96eb3375204369e7ab21838594741833b39f6749,f80dd39cd69356868991afcece25d51b82dcdac9b86d5eb9a984dca64e754304,102028,48000,1,16,1.062333,11Y,11.000000,senior,015A,015A,M,11,,true,015A,
dataset/raw_audio/AudioCropped/11Y-015A-M2-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/11Y-015A-M2-01.wav,11Y-015A-M2-01.wav,8cc703adf6d1942681587761125be791e07d0f77,8532ee220aa68de78563b97f9d973873ac679f3ba4fb542b4cd59c9e58597626,91162,48000,1,16,0.949146,11Y,11.000000,senior,015A,015A,M,11,,true,015A,
dataset/raw_audio/AudioCropped/11Y-015A-M3-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/11Y-015A-M3-01.wav,11Y-015A-M3-01.wav,2cfd8eedbff1f8678c598e0c143d3f93fa056c27,b20ccdbecf813611612e19c2ef897ea9269957648bd65c176a6721abd1e5c3ec,94572,48000,1,16,0.984667,11Y,11.000000,senior,015A,015A,M,11,,true,015A,
dataset/raw_audio/AudioCropped/11Y-015A-M4-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/11Y-015A-M4-01.wav,11Y-015A-M4-01.wav,de3873d4e017e93d590a160082537b1488045a92,dbc289e32cf676139a05a05403a05f7a8d281b0529c82337e7d8e75fa1c9b223,97188,48000,1,16,1.011917,11Y,11.000000,senior,015A,015A,M,11,,true,015A,
dataset/raw_audio/AudioCropped/11Y-015A-M5-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/11Y-015A-M5-01.wav,11Y-015A-M5-01.wav,a4150b4aaf9d8dadd5f5b0f2fbed4b987bd7c3ff,9f6d7a1064fc95107214afa8f9ee6ffc591dfe81cdda263308ec80df2fe34238,92152,48000,1,16,0.959458,11Y,11.000000,senior,015A,015A,M,11,,true,015A,
dataset/raw_audio/AudioCropped/11Y-015A-M6-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/11Y-015A-M6-01.wav,11Y-015A-M6-01.wav,bdb74f5dfd594e663c31ed0513384dddb1724521,49e1abd0e8939bf45966bbf70283d88f976a2a89e696d920a237106a4d769b65,75420,48000,1,16,0.785167,11Y,11.000000,senior,015A,015A,M,11,,true,015A,
dataset/raw_audio/AudioCropped/11Y-015A-M7.wav,data/meowagenet/official-3d02295bef15/AudioCropped/11Y-015A-M7.wav,11Y-015A-M7.wav,c557661165a6bf7c186206b2a05decfba4598c21,6416d680cf8638e19974e9192066d65c865d4c3632c550a8cdede4af0d69df33,75962,48000,1,16,0.790813,11Y,11.000000,senior,015A,015A,M,11,,true,015A,
dataset/raw_audio/AudioCropped/11Y-053A-F-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/11Y-053A-F-01.wav,11Y-053A-F-01.wav,83f66b0574b76319a0d179a6ebb5fdde40d23aa5,c6d41aaf722c6dbc1d8aa475d9374eb6e79a0626198fd225d275a1205b4106a9,128468,44100,1,16,1.454308,11Y,11.000000,senior,053A,053A,F,11,,true,053A,
